,Conglomerado,Anio,Estado,Municipio,Causa,ImpactoVegetacion,ImpactoSuelo,ImpactoAgua,Observaciones
6207,75718,2013,Oaxaca,Santo Domingo Teojomulco,Incendios,Mediana,No perceptible,No perceptible,Incendio años anteriores.
6208,75718,2013,Oaxaca,Santo Domingo Teojomulco,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6209,75743,2013,Oaxaca,San Carlos Yautepec,Pastoreo,Menor,No perceptible,No perceptible,Pastoreo ganado vacuno.
6210,75743,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Cancros.
6211,75743,2013,Oaxaca,San Carlos Yautepec,Uso del suelo diferente al forestal,Menor,No perceptible,No perceptible,Forestal con ganadería extensiva.
6212,75886,2013,Oaxaca,San Agustin Chayuco,Aprovechamientos forestales,No perceptible,No perceptible,No perceptible,Tocon.
6213,75886,2013,Oaxaca,San Agustin Chayuco,Incendios,Mediana,Menor,No perceptible,Superficial.
6214,75886,2013,Oaxaca,San Agustin Chayuco,Pastoreo,Mediana,Menor,No perceptible,Ganado bovino.
6215,75886,2013,Oaxaca,San Agustin Chayuco,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6216,75886,2013,Oaxaca,San Agustin Chayuco,Uso del suelo diferente al forestal,Mediana,Menor,Menor,Forestal con ganadería extensiva.
6217,75901,2013,Oaxaca,San Lorenzo Texmelucan,Aprovechamientos forestales,Mediana,Menor,No perceptible,Tala para sembrar maíz de temporal.
6218,75901,2013,Oaxaca,San Lorenzo Texmelucan,Incendios,Menor,Menor,No perceptible,Quema agropecuaria.
6219,75901,2013,Oaxaca,San Lorenzo Texmelucan,Pastoreo,Mediana,Mediana,No perceptible,Ganado vacuno.
6220,75901,2013,Oaxaca,San Lorenzo Texmelucan,Plagas y enfermedades,Mediana,No perceptible,No perceptible,"Cancro, Muérdago y Defoliador."
6221,75901,2013,Oaxaca,San Lorenzo Texmelucan,Uso del suelo diferente al forestal,Mediana,Mediana,No perceptible,Forestal con Agricultura de Temporal y Ganadería extensiva.
6222,75906,2013,Oaxaca,San Francisco Sola,Plagas y enfermedades,Mediana,No perceptible,No perceptible,"Defoliador, Muérdago y Cancro."
6223,75916,2013,Oaxaca,San Luis Amatlan,Aprovechamientos forestales,No perceptible,No perceptible,No perceptible,Aprovechamiento de ramas para leña.
6224,75916,2013,Oaxaca,San Luis Amatlan,Pastoreo,Menor,Menor,No perceptible,Ganado caprino.
6225,75916,2013,Oaxaca,San Luis Amatlan,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6226,75921,2013,Oaxaca,San Carlos Yautepec,Incendios,Menor,No perceptible,No perceptible,Superficial.
6227,75921,2013,Oaxaca,San Carlos Yautepec,Pastoreo,Menor,Menor,No perceptible,Ganado Vacuo.
6228,75921,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Cancro, Defoliador y Muérdago."
6229,75921,2013,Oaxaca,San Carlos Yautepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6230,75926,2013,Oaxaca,San Carlos Yautepec,Pastoreo,Menor,Menor,No perceptible,Ganado vacuno
6231,75926,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, múerdago y cancro"
6232,75926,2013,Oaxaca,San Carlos Yautepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva
6233,75931,2013,Oaxaca,San Carlos Yautepec,Incendios,Menor,No perceptible,No perceptible,Años anteriores.
6234,75931,2013,Oaxaca,San Carlos Yautepec,Pastoreo,Menor,Menor,No perceptible,Ganado vacuno.
6235,75931,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliado, Cancro y Roya."
6236,75931,2013,Oaxaca,San Carlos Yautepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6237,75956,2013,Oaxaca,San Francisco del Mar,Apertura de caminos,Menor,Menor,No perceptible,Veredas.
6238,75956,2013,Oaxaca,San Francisco del Mar,Pastoreo,Mediana,Menor,No perceptible,Ganado bovino.
6239,75956,2013,Oaxaca,San Francisco del Mar,Plagas y enfermedades,Menor,No perceptible,No perceptible,Insectos.
6240,75956,2013,Oaxaca,San Francisco del Mar,Uso del suelo diferente al forestal,Mediana,Menor,No perceptible,Forestal con ganadería extensiva.
6241,76066,2013,Oaxaca,San Agustin Chayuco,Plagas y enfermedades,Menor,No perceptible,No perceptible,Cancro
6242,76071,2013,Oaxaca,Santa Cruz Zenzontepec,Incendios,Menor,No perceptible,No perceptible,Sólo se observan humeados
6243,76071,2013,Oaxaca,Santa Cruz Zenzontepec,Pastoreo,Mediana,Menor,No perceptible,Ganado Vacuno
6244,76071,2013,Oaxaca,Santa Cruz Zenzontepec,Uso del suelo diferente al forestal,Mediana,Menor,No perceptible,Forestal con Ganadería extensiva
6245,76076,2013,Oaxaca,Santiago Minas,Incendios,Menor,No perceptible,No perceptible,Incendio años anteriores.
6246,76076,2013,Oaxaca,Santiago Minas,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6247,76081,2013,Oaxaca,Villa Sola de Vega,Incendios,Menor,No perceptible,No perceptible,Superficial.
6248,76081,2013,Oaxaca,Villa Sola de Vega,Pastoreo,Mediana,Menor,No perceptible,Ganado vacuno.
6249,76081,2013,Oaxaca,Villa Sola de Vega,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6250,76081,2013,Oaxaca,Villa Sola de Vega,Uso del suelo diferente al forestal,Mediana,Menor,No perceptible,Forestal con ganadería extensiva.
6251,76086,2013,Oaxaca,Yogana,Incendios,Menor,No perceptible,No perceptible,Algunos árboles tisnados
6252,76086,2013,Oaxaca,Yogana,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Cancro, Defoliador"
6253,76101,2013,Oaxaca,San Carlos Yautepec,Apertura de caminos,No perceptible,No perceptible,No perceptible,Veredas en el cgl.
6254,76101,2013,Oaxaca,San Carlos Yautepec,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Extracción de leña.
6255,76101,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Tillandsia sp. Cancro
6256,76234,2013,Oaxaca,San Miguel Tlacamama,Apertura de caminos,Menor,Menor,No perceptible,Veredas.
6257,76234,2013,Oaxaca,San Miguel Tlacamama,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Tocon.
6258,76234,2013,Oaxaca,San Miguel Tlacamama,Incendios,Menor,No perceptible,No perceptible,Superficial.
6259,76234,2013,Oaxaca,San Miguel Tlacamama,Pastoreo,Mediana,Menor,Menor,Ganado bovino.
6260,76234,2013,Oaxaca,San Miguel Tlacamama,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Muérdago, Cancro e Insectos."
6261,76234,2013,Oaxaca,San Miguel Tlacamama,Uso del suelo diferente al forestal,Mediana,Menor,Menor,Forestal con ganadería extensiva.
6262,76244,2013,Oaxaca,Santiago Tetepec,Apertura de caminos,No perceptible,No perceptible,No perceptible,Veredas.
6263,76244,2013,Oaxaca,Santiago Tetepec,Aprovechamientos forestales,Menor,No perceptible,No perceptible,"Tocones, Ocoteo."
6264,76244,2013,Oaxaca,Santiago Tetepec,Incendios,Menor,No perceptible,No perceptible,Años anteriores.
6265,76244,2013,Oaxaca,Santiago Tetepec,Pastoreo,Menor,No perceptible,No perceptible,Ganado vacuno.
6266,76244,2013,Oaxaca,Santiago Tetepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Cancro.
6267,76244,2013,Oaxaca,Santiago Tetepec,Uso del suelo diferente al forestal,Menor,No perceptible,No perceptible,Forestal con ganadería extensiva.
6268,76254,2013,Oaxaca,Villa Sola de Vega,Incendios,Menor,No perceptible,No perceptible,Incendio años anteriores.
6269,76254,2013,Oaxaca,Villa Sola de Vega,Plagas y enfermedades,No perceptible,No perceptible,No perceptible,Enfermedad de hojas.
6270,76279,2013,Oaxaca,San Carlos Yautepec,Pastoreo,Menor,Menor,No perceptible,Ganado vacuno.
6271,76279,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6272,76279,2013,Oaxaca,San Carlos Yautepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6273,76284,2013,Oaxaca,Santa Maria Ecatepec,Pastoreo,Menor,Menor,No perceptible, Ganado Bovino.
6274,76284,2013,Oaxaca,Santa Maria Ecatepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Hongos, barrenador de foliador."
6275,76284,2013,Oaxaca,Santa Maria Ecatepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6276,76294,2013,Oaxaca,Santo Domingo Tehuantepec,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Presencia de tocones.
6277,76294,2013,Oaxaca,Santo Domingo Tehuantepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6278,76399,2013,Oaxaca,Santiago Pinotepa Nacional,Apertura de caminos,Menor,Menor,No perceptible,Veredas
6279,76399,2013,Oaxaca,Santiago Pinotepa Nacional,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Tocones
6280,76399,2013,Oaxaca,Santiago Pinotepa Nacional,Pastoreo,Menor,Menor,No perceptible,Ganado Bovino
6281,76399,2013,Oaxaca,Santiago Pinotepa Nacional,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Muérdago"
6282,76399,2013,Oaxaca,Santiago Pinotepa Nacional,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con agricultura de temporal y ganadería extensiva.
6283,76404,2013,Oaxaca,San Agustin Chayuco,Pastoreo,Menor,Menor,No perceptible,Ganado vacuno.
6284,76404,2013,Oaxaca,San Agustin Chayuco,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6285,76404,2013,Oaxaca,San Agustin Chayuco,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6286,76409,2013,Oaxaca,Santa Cruz Zenzontepec,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Tocones.
6287,76409,2013,Oaxaca,Santa Cruz Zenzontepec,Incendios,Menor,No perceptible,No perceptible,Alguno árboles están tiznados dentro del cgl.
6288,76409,2013,Oaxaca,Santa Cruz Zenzontepec,Plagas y enfermedades,Mediana,No perceptible,No perceptible,Defoliador.
6289,76409,2013,Oaxaca,Santa Cruz Zenzontepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con Ganadería extensiva.
6290,76424,2013,Oaxaca,San Vicente Coatlan,Apertura de caminos,Menor,Menor,No perceptible,Veredas.
6291,76424,2013,Oaxaca,San Vicente Coatlan,Plagas y enfermedades,Mayor,No perceptible,No perceptible,"Defoliador, Cancro, Muérdago."
6292,76439,2013,Oaxaca,San Carlos Yautepec,Apertura de caminos,Mediana,Mediana,Menor,Brecha.
6293,76439,2013,Oaxaca,San Carlos Yautepec,Aprovechamientos forestales,Menor,Menor,No perceptible,Tocón.
6294,76439,2013,Oaxaca,San Carlos Yautepec,Incendios,Mediana,No perceptible,No perceptible,Forestales.
6295,76439,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Cancro."
6296,76444,2013,Oaxaca,Santa Maria Ecatepec,Pastoreo,Menor,Menor,No perceptible,Vacuno.
6297,76444,2013,Oaxaca,Santa Maria Ecatepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Cancro e Insectos."
6298,76444,2013,Oaxaca,Santa Maria Ecatepec,Uso del suelo diferente al forestal,Menor,Menor,No perceptible,Forestal con ganadería extensiva.
6299,76555,2013,Oaxaca,Santiago Jamiltepec,Apertura de caminos,Menor,No perceptible,No perceptible,Vereda.
6300,76555,2013,Oaxaca,Santiago Jamiltepec,Uso del suelo diferente al forestal,Mediana,Mediana,No perceptible,Cultivo de maíz y frijol.
6301,76560,2013,Oaxaca,Tataltepec de Valdes,Aprovechamientos forestales,No perceptible,No perceptible,No perceptible,Un tocón sin marca en S3.
6302,76560,2013,Oaxaca,Tataltepec de Valdes,Plagas y enfermedades,No perceptible,No perceptible,No perceptible,"Cancro, Defoliador."
6303,76565,2013,Oaxaca,San Juan Quiahije,Incendios,Menor,No perceptible,No perceptible,Incendio años anteriores.
6304,76565,2013,Oaxaca,San Juan Quiahije,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Muérdago."
6305,76570,2013,Oaxaca,San Jeronimo Coatlan,Apertura de caminos,Menor,No perceptible,No perceptible,Veredas.
6306,76570,2013,Oaxaca,San Jeronimo Coatlan,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Tala clandestina.
6307,76570,2013,Oaxaca,San Jeronimo Coatlan,Incendios,Menor,No perceptible,No perceptible,Poco arbolado con evidencia.
6308,76570,2013,Oaxaca,San Jeronimo Coatlan,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6309,76590,2013,Oaxaca,Santa Maria Quiegolani,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Tocones sin marca.
6310,76590,2013,Oaxaca,Santa Maria Quiegolani,Incendios,Menor,No perceptible,No perceptible,Fustes quemados.
6311,76595,2013,Oaxaca,Santa Maria Ecatepec,Apertura de caminos,Mediana,Menor,No perceptible,Brecha que pasa por el sitio 4.
6312,76595,2013,Oaxaca,Santa Maria Ecatepec,Aprovechamientos forestales,No perceptible,No perceptible,No perceptible,Tocon con marca.
6313,76595,2013,Oaxaca,Santa Maria Ecatepec,Incendios,Mediana,No perceptible,No perceptible,Incendio años anteriores.
6314,76595,2013,Oaxaca,Santa Maria Ecatepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6315,76600,2013,Oaxaca,San Miguel Tenango,Aprovechamientos forestales,No perceptible,No perceptible,No perceptible,Tocones.
6316,76610,2013,Oaxaca,San Mateo del Mar,Apertura de caminos,No perceptible,No perceptible,No perceptible,Se observaron veredas.
6317,76610,2013,Oaxaca,San Mateo del Mar,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Extracción de leña y horcones para casas.
6318,76610,2013,Oaxaca,San Mateo del Mar,Pastoreo,Menor,No perceptible,No perceptible,"Vacuno, caprino."
6319,76610,2013,Oaxaca,San Mateo del Mar,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Cancro, hongo y desconocido."
6320,76610,2013,Oaxaca,San Mateo del Mar,Uso del suelo diferente al forestal,Menor,No perceptible,No perceptible,Forestal con ganadería extensiva.
6321,76707,2013,Oaxaca,San Miguel Panixtlahuaca,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Cancro."
6322,76712,2013,Oaxaca,Santa Catarina Juquila,Incendios,Menor,No perceptible,No perceptible,Incendio años anrteriores.
6323,76712,2013,Oaxaca,Santa Catarina Juquila,Pastoreo,Menor,No perceptible,No perceptible,Vacuno.
6324,76712,2013,Oaxaca,Santa Catarina Juquila,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6325,76712,2013,Oaxaca,Santa Catarina Juquila,Uso del suelo diferente al forestal,Menor,No perceptible,No perceptible,Forestal con ganadería extensiva.
6326,76717,2013,Oaxaca,San Jeronimo Coatlan,Aprovechamientos forestales,Menor,Menor,No perceptible,Se observan tocones en CGL al parecer cuentan con programa de manejo.
6327,76717,2013,Oaxaca,San Jeronimo Coatlan,Incendios,Menor,No perceptible,No perceptible,Algunos árboles solamente están húmedos.
6328,76717,2013,Oaxaca,San Jeronimo Coatlan,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Cancro, defoliador, roya."
6329,76722,2013,Oaxaca,San Miguel Coatlan,Apertura de caminos,Mayor,Mediana,No perceptible,Pasa una brecha en el S2
6330,76722,2013,Oaxaca,San Miguel Coatlan,Aprovechamientos forestales,Menor,No perceptible,No perceptible,"Tala clandestina, madera para casa"
6331,76722,2013,Oaxaca,San Miguel Coatlan,Plagas y enfermedades,Mediana,No perceptible,No perceptible,"Muerdago, defoliador."
6332,76727,2013,Oaxaca,San Sebastian Rio Hondo,Apertura de caminos,Menor,Menor,No perceptible,Brecha en S1.
6333,76727,2013,Oaxaca,San Sebastian Rio Hondo,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Descortezador, Muérdago."
6334,76824,2013,Oaxaca,Santiago Jamiltepec,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Tocones.
6335,76824,2013,Oaxaca,Santiago Jamiltepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Insectos defoliadores.
6336,76829,2013,Oaxaca,Villa de Tututepec de Melcho,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Cancro, defoliador"
6337,76834,2013,Oaxaca,Santa Catarina Juquila,Apertura de caminos,Menor,Menor,No perceptible,Veredas
6338,76834,2013,Oaxaca,Santa Catarina Juquila,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Extracción de Leña
6339,76834,2013,Oaxaca,Santa Catarina Juquila,Incendios,Menor,Menor,No perceptible,Quemas agrícolas
6340,76834,2013,Oaxaca,Santa Catarina Juquila,Pastoreo,Menor,Menor,No perceptible,Ganado Bovino
6341,76834,2013,Oaxaca,Santa Catarina Juquila,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliadores
6342,76834,2013,Oaxaca,Santa Catarina Juquila,Uso del suelo diferente al forestal,Mediana,Menor,No perceptible,Forestal con agricultura de temporal y ganaderia extensiva
6343,76839,2013,Oaxaca,San Juan Lachao,Incendios,Menor,No perceptible,No perceptible,Incendio años anteriores.
6344,76839,2013,Oaxaca,San Juan Lachao,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Cancros."
6345,76844,2013,Oaxaca,San Sebastian Coatlan,Incendios,No perceptible,No perceptible,No perceptible,Algunos árboles con tizne.
6346,76844,2013,Oaxaca,San Sebastian Coatlan,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, Cancro."
6347,76864,2013,Oaxaca,San Carlos Yautepec,Incendios,Menor,No perceptible,No perceptible,Incendio años anteriores.
6348,76864,2013,Oaxaca,San Carlos Yautepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliador.
6349,76869,2013,Oaxaca,San Miguel Tenango,Plagas y enfermedades,Menor,No perceptible,No perceptible,"Defoliador, cancro."
6350,76874,2013,Oaxaca,Santo Domingo Tehuantepec,Apertura de caminos,No perceptible,No perceptible,No perceptible,Veredas.
6351,76874,2013,Oaxaca,Santo Domingo Tehuantepec,Aprovechamientos forestales,Menor,No perceptible,No perceptible,Se encontraron tocones.
6352,76874,2013,Oaxaca,Santo Domingo Tehuantepec,Pastoreo,Menor,Menor,No perceptible,Ganado bovino.
6353,76874,2013,Oaxaca,Santo Domingo Tehuantepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Cancros y Hongos (Phellinus sp)
6354,76874,2013,Oaxaca,Santo Domingo Tehuantepec,Uso del suelo diferente al forestal,Menor,No perceptible,No perceptible,Forestal con ganaderá extensiva.
6355,76944,2013,Oaxaca,San Miguel Panixtlahuaca,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliadores.
6356,76944,2013,Oaxaca,San Miguel Panixtlahuaca,Uso del suelo diferente al forestal,Menor,No perceptible,No perceptible,Forestal con cultivo semiperenne.
6357,76949,2013,Oaxaca,Santa Maria Temaxcaltepec,Apertura de caminos,Menor,Menor,No perceptible,Veredas.
6358,76949,2013,Oaxaca,Santa Maria Temaxcaltepec,Aprovechamientos forestales,Menor,Menor,Menor,Tala clandestina y ocoteo.
6359,76949,2013,Oaxaca,Santa Maria Temaxcaltepec,Incendios,Mediana,No perceptible,No perceptible,Incendio superficial.
6360,76949,2013,Oaxaca,Santa Maria Temaxcaltepec,Pastoreo,Mediana,Menor,No perceptible,Ganado Bovino.
6361,76949,2013,Oaxaca,Santa Maria Temaxcaltepec,Plagas y enfermedades,Menor,No perceptible,No perceptible,Defoliadores.
6362,76949,2013,Oaxaca,Santa Maria Temaxcaltepec,Uso del suelo diferente al forestal,Mediana,Menor,Menor,Forestal con ganadería extensiva y cultivo semiperenne.
6363,76954,2013,Oaxaca,San Jeronimo Coatlan,Aprovechamientos forestales,Mediana,No perceptible,No perceptible,"Programa de Manejo Forestal, se observaron tocones dentro y fuera de los sitios."
